example,N,lambda,m,x,error,log10_error
6.1,320,20,12,-0.98387217925614036,3.35332032708949659e-7,-6.47452495845826761
6.1,320,20,12,-0.982840937637066057,2.88717339803758953e-7,-6.53952713245128775
6.1,320,20,12,-0.981762745781210568,2.47190978789000618e-7,-6.6069673828293676
6.1,320,20,12,-0.980636362167029318,2.10367523364216622e-7,-6.67702130592694501
6.1,320,20,12,-0.979460541306438573,1.77872162871540054e-7,-6.74989201401411703
6.1,320,20,12,-0.978234034386870723,1.49342448841928451e-7,-6.82581673160815813
6.1,320,20,12,-0.976955589916768575,1.24429803712412654e-7,-6.90507558397334864
6.1,320,20,12,-0.975623954374254009,1.02800793776385978e-7,-6.98800353192271423
6.1,320,20,12,-0.974237872858704894,8.41381707601849568e-8,-7.07500693417062083
6.1,320,20,12,-0.972796089744972851,6.81416885744124358e-8,-7.16658710866859137
6.1,320,20,12,-0.971297349339973221,5.45287037502038067e-8,-7.26337482618673164
6.1,320,20,12,-0.969740396541377485,4.30345698246999715e-8,-7.36618253390182435
6.1,320,20,12,-0.968123977498137366,3.34128374753832003e-8,-7.47608664176457836
6.1,320,20,12,-0.966446840272568941,2.54352735119490519e-8,-7.59456358792877179
6.1,320,20,12,-0.964707735503724299,1.88917129125784498e-8,-7.72372866278993592
6.1,320,20,12,-0.962905417071777581,1.35897589375760751e-8,-7.86678824694734685
6.1,320,20,12,-0.961038642763151647,9.35434696917052011e-9,-8.02898652538309585
6.1,320,20,12,-0.959106174936111167,6.02718811657479364e-9,-8.21988525341089667
6.1,320,20,12,-0.957106781186547524,3.46610879767603129e-9,-8.46015780934028764
6.1,320,20,12,-0.955039235013680685,1.54430247298419174e-9,-8.81126763309189305
6.1,320,20,12,-0.952902316485403022,1.49509476030700342e-10,-9.82533128053405017
6.1,320,20,12,-0.950694812902990035,8.16859528402921397e-10,-9.08785262068256556
6.1,320,20,12,-0.948415519464902978,1.4406415049706851e-9,-8.84144407732825765
6.1,320,20,12,-0.946063239929408551,1.79586620005524157e-9,-8.74572602331587831
6.1,320,20,12,-0.943636787275741132,1.94571511352721728e-9,-8.71092074766498077
6.1,320,20,12,-0.941134984363533354,1.94348188279893234e-9,-8.71141950352107336
6.1,320,20,12,-0.938556664590241373,1.83352272687109491e-9,-8.73671370250537686
6.1,320,20,12,-0.93590067254629175,1.65218672275896796e-9,-8.78194087222064404
6.1,320,20,12,-0.933165864667677565,1.42871686122524694e-9,-8.84505382984525012
6.1,320,20,12,-0.93035110988573223,1.18611403358076286e-9,-8.92587355568156859
6.1,320,20,12,-0.92745529027381034,9.41957317554588552e-10,-9.02596877573205181
6.1,320,20,12,-0.924477301690605979,7.0917513991586782e-10,-9.14924649696648504
6.1,320,20,12,-0.921416054419839983,4.9676307982747567e-10,-9.3038506890452993
6.1,320,20,12,-0.918270473806048935,3.10445224342307071e-10,-9.50801501662887306
6.1,320,20,12,-0.915039500886209985,1.53277082038603813e-10,-9.81452277592338024
6.1,320,20,12,-0.911722093016937053,2.61890901960383187e-11,-10.5818795886195688
6.1,320,20,12,-0.908317224496985515,7.15292954481598414e-11,-10.1455160526639903
6.1,320,20,12,-0.90482388718480412,1.41804070220596592e-10,-9.848311303363276
6.1,320,20,12,-0.901241091110874668,1.87408073504410735e-10,-9.72721170372097686
6.1,320,20,12,-0.8975678650845818,2.11646988206468675e-10,-9.67438790727321154
6.1,320,20,12,-0.893803257295357253,2.18097048168518786e-10,-9.6613502123341797
6.1,320,20,12,-0.88994633590784496,2.10391074498452678e-10,-9.67697268836949559
6.1,320,20,12,-0.885996189650835563,1.92049082005399645e-10,-9.71658776442144078
6.1,320,20,12,-0.881951928399721139,1.66349415870052806e-10,-9.77897871980182044
6.1,320,20,12,-0.877812683752223334,1.36236192911201072e-10,-9.86570750113441004
6.1,320,20,12,-0.873577609597150521,1.04258726508395378e-10,-9.98188758416398174
6.1,320,20,12,-0.869245882675942164,7.25386034012110284e-11,-10.1394308102249298
6.1,320,20,12,-0.864816703136761228,4.27601471763437491e-11,-10.3689608086605478
6.1,320,20,12,-0.860289295080898205,1.61801394009003197e-11,-10.7910177410191122
6.1,320,20,12,-0.855662907101253147,6.34713346599714621e-12,-11.1974223693500334
6.1,320,20,12,-0.850936812812665074,2.43331900472796403e-11,-10.6138009519358778
6.1,320,20,12,-0.84611031137386107,3.76104116129809495e-11,-10.4246919135792465
6.1,320,20,12,-0.841182728000800571,4.62819125987564552e-11,-10.3345887021420062
6.1,320,20,12,-0.836153414471193469,5.06689400031985482e-11,-10.2952581810769419
6.1,320,20,12,-0.831021749619974001,5.1258153100905388e-11,-10.2902370460748254
6.1,320,20,12,-0.825787139825515731,4.86507640121530454e-11,-10.3129103351765786
6.1,320,20,12,-0.820449019486376397,4.35151504721258175e-11,-10.3613595103813206
6.1,320,20,12,-0.815006851488364942,3.65441920905362969e-11,-10.4371816349429693
6.1,320,20,12,-0.809460127661726653,2.84182371729753438e-11,-10.5464028655286795
6.1,320,20,12,-0.803808369228246066,1.9774284632004071e-11,-10.7038992188792258
6.1,320,20,12,-0.798051127238071044,1.11816695868394009e-11,-10.9514933450886592
6.1,320,20,12,-0.792187982996065317,3.12427592653317128e-12,-11.5052506175351496
6.1,320,20,12,-0.786218548477500711,4.01093258385291768e-12,-11.3967546376211269
6.1,320,20,12,-0.780142466732904291,9.93946708625400855e-12,-11.0026369000799079
6.1,320,20,12,-0.773959412281879749,1.44795179560030426e-11,-10.8392458961867062
6.1,320,20,12,-0.767669091495726512,1.75474945643343428e-11,-10.7557848834465921
6.1,320,20,12,-0.76127124296868428,1.91496722888067148e-11,-10.7178386537779012
6.1,320,20,12,-0.754765637877635006,1.93707696363767156e-11,-10.7128531236179449
6.1,320,20,12,-0.748152080330098677,1.83602966907749452e-11,-10.7361203051540951
6.1,320,20,12,-0.74143040770036372,1.63175045111206237e-11,-10.7873462585673604
6.1,320,20,12,-0.734600490953597309,1.34757268794956495e-11,-10.8704477997041218
6.1,320,20,12,-0.727662234957785439,1.00868446140071752e-11,-10.9962446693471311
6.1,320,20,12,-0.720615578783357237,6.40652251759758795e-12,-11.1933776430598045
6.1,320,20,12,-0.713460495990352647,2.6807740907047083e-12,-11.571739782546088
6.1,320,20,12,-0.706196994902997377,8.65696361440313882e-13,-12.0626344078375846
6.1,320,20,12,-0.698825118871553765,4.03903644339836577e-12,-11.3937222282621956
6.1,320,20,12,-0.691344946521321073,6.68344955145407324e-12,-11.1749993257759755
6.1,320,20,12,-0.683756591988663599,8.68594884077537811e-12,-11.061182732910053
6.1,320,20,12,-0.676060205143949957,9.97865768738577814e-12,-11.0009278753628221
6.1,320,20,12,-0.668255971801291823,1.05387523279003993e-11,-10.9772108017593137
6.1,320,20,12,-0.66034411391497554,1.03862307241511276e-11,-10.9835420340312859
6.1,320,20,12,-0.652324889762484982,9.57976695755809746e-12,-11.0186450556685944
6.1,320,20,12,-0.644198594114019262,8.21097093859898677e-12,-11.0856054849824331
6.1,320,20,12,-0.635965558388413968,6.3974177941840353e-12,-11.1939952860209461
6.1,320,20,12,-0.62762615079537986,4.274839393605129e-12,-11.3690801971419612
6.1,320,20,12,-0.619180776463978152,1.98888205494742597e-12,-11.7013909707238727
6.1,320,20,12,-0.610629877557256795,3.13169982169117239e-13,-12.504219872422138
6.1,320,20,12,-0.601973933372977452,2.49032526457032004e-12,-11.6037439254413992
6.1,320,20,12,-0.593213460430368214,4.4151231765637466e-12,-11.3550571756298539
6.1,320,20,12,-0.584349012542842424,5.97987762186888075e-12,-11.2233077037525398
6.1,320,20,12,-0.575381180876629377,7.10167957509475856e-12,-11.1486389267834257
6.1,320,20,12,-0.566310593995268073,7.72597419113352521e-12,-11.1120467469635277
6.1,320,20,12,-0.557137917889920609,7.82859561740720137e-12,-11.106316139642448
6.1,320,20,12,-0.547863855995467236,7.41621253809418178e-12,-11.1298178324235873
6.1,320,20,12,-0.538489149192350603,6.52520720390112356e-12,-11.1854056930192411
6.1,320,20,12,-0.529014575794142137,5.21907774777889547e-12,-11.2824062334798808
6.1,320,20,12,-0.519440951520809036,3.58451558218454566e-12,-11.4455695273599495
6.1,320,20,12,-0.509769129457665832,1.72636445601867715e-12,-11.762867514223875
6.1,320,20,12,-0.5,2.38286566577213741e-13,-12.6229004403469299
6.1,320,20,12,-0.490134490783366597,2.18658891446692219e-12,-11.6602328580048218
6.1,320,20,12,-0.480173566599552432,3.99668862332379101e-12,-11.3982996857253583
6.1,320,20,12,-0.470118229298215809,5.55442769834938415e-12,-11.2553606820431814
6.1,320,20,12,-0.459969517674213385,6.75967405758648953e-12,-11.1700742446507231
6.1,320,20,12,-0.449728507340631207,7.53197664944853656e-12,-11.123091035048279
6.1,320,20,12,-0.439396310587542539,7.81526994837813762e-12,-11.1070560163567266
6.1,320,20,12,-0.428974076226520551,7.58139104552019532e-12,-11.1202511020239685
6.1,320,20,12,-0.418462989420939487,6.83222162784275103e-12,-11.1654380541767813
6.1,320,20,12,-0.407864271502103398,5.60032458496407492e-12,-11.2517868013199295
6.1,320,20,12,-0.39717917977124701,3.94800879717878479e-12,-11.4036218882815432
6.1,320,20,12,-0.386409007287458765,1.9648235911834414e-12,-11.7066764360339986
6.1,320,20,12,-0.375555082641581506,2.36446031044881904e-13,-12.6262679716031902
6.1,320,20,12,-0.364618769716151743,2.52514352415615781e-12,-11.5977139324056766
6.1,320,20,12,-0.353601467431443784,4.75925910344915484e-12,-11.3224606507097415
6.1,320,20,12,-0.342504609477690465,6.79283768416037365e-12,-11.1679487628147915
6.1,320,20,12,-0.331329664033557524,8.48396095961460007e-12,-11.0714013386306009
6.1,320,20,12,-0.320078133470954026,9.70294776531475697e-12,-11.01309630658657
6.1,320,20,12,-0.308751554046266527,1.03403890633216959e-11,-10.9854631203450819
6.1,320,20,12,-0.297351495578109956,1.03146202110282286e-11,-10.986546758315287
6.1,320,20,12,-0.285879561111693421,9.57823484633343341e-12,-11.018714518805592
6.1,320,20,12,-0.274337386569904356,8.12326246809009118e-12,-11.0902695141912788
6.1,320,20,12,-0.262726640391219577,5.98466586135290563e-12,-11.2229600923121404
6.1,320,20,12,-0.251049023154556965,3.24186463108698012e-12,-11.4892051237254312
6.1,320,20,12,-0.239306267191186554,1.80564440895000611e-14,-13.7433677725364303
6.1,320,20,12,-0.227500136183824867,3.52281322800718432e-12,-11.4531103815692719
6.1,320,20,12,-0.21563242475304132,7.18149091790602343e-12,-11.1437853844202551
6.1,320,20,12,-0.203704958031110471,1.07312218636066953e-11,-10.9693508261784209
6.1,320,20,12,-0.191719591223448802,1.39277735322467076e-11,-10.856118303528807
6.1,320,20,12,-0.179678209157779555,1.65214150685824546e-11,-10.7819527578535562
6.1,320,20,12,-0.167582725821173942,1.82704811354842548e-11,-10.7382500157709144
6.1,320,20,12,-0.155435083885121797,1.89560420524407814e-11,-10.7222523365245079
6.1,320,20,12,-0.143237254218789432,1.83971037004743084e-11,-10.7352505436159884
6.1,320,20,12,-0.130991235390627057,1.6465674473395812e-11,-10.7834204748473327
6.1,320,20,12,-0.118699053158492715,1.31009667111737365e-11,-10.8826966568756697
6.1,320,20,12,-0.10636275994846419,8.32195050735015866e-12,-11.0797748713895792
6.1,320,20,12,-0.0939844343225147581,2.23745224466173435e-12,-11.6502462253310317
6.1,320,20,12,-0.0815661804352330714,4.94700797376320256e-12,-11.3056573896239797
6.1,320,20,12,-0.0691101274797717241,1.29264137895029818e-11,-10.8885219459205813
6.1,320,20,12,-0.0566184291232133336,2.1298194167605695e-11,-10.6716572179833851
6.1,320,20,12,-0.0440932629315471094,2.95695195561745826e-11,-10.5291557318079146
6.1,320,20,12,-0.0315368297844529929,3.71704292736646187e-11,-10.4298024232974073
6.1,320,20,12,-0.0189513532800944734,4.34730978043233171e-11,-10.3617794117670946
6.1,320,20,12,-0.00633907913012512997,4.78173443674019954e-11,-10.3204145469699061
6.1,320,20,12,0.00629772545488217274,4.95422541734863352e-11,-10.3050242368936147
6.1,320,20,12,0.0189567723893707198,4.80235138363451586e-11,-10.3185460661885252
6.1,320,20,12,0.0316357533458835779,4.27157710512620154e-11,-10.369411749893643
6.1,320,20,12,0.0443323403970753604,3.31990143777102615e-11,-10.4788748095693268
6.1,320,20,12,0.0570441866664285093,1.92276381494595812e-11,-10.7160740595812361
6.1,320,20,12,0.0697689269874470122,7.80516369797561351e-13,-12.1076179840324435
6.1,320,20,12,0.0825041785710970924,2.18899351388799139e-11,-10.6597555252693582
6.1,320,20,12,0.0952475416812611128,4.82120695091051227e-11,-10.3168442259719965
6.1,320,20,12,0.107996600317967731,7.72553819274958263e-11,-10.1120712561102845
6.1,320,20,12,0.120748922908158222,1.07699941994197258e-10,-9.96778453060737434
6.1,320,20,12,0.133502063003745861,1.37818160421484846e-10,-9.86069355128775074
6.1,320,20,12,0.146253559986722314,1.6547240513164923e-10,-9.7812744206089506
6.1,320,20,12,0.159000939781062167,1.88132174959365553e-10,-9.7255369236822014
6.1,320,20,12,0.171741715571173923,2.02914677075518964e-10,-9.69268653876075551
6.1,320,20,12,0.184473388526643209,2.06652728988429028e-10,-9.68475885519335314
6.1,320,20,12,0.197193448533011319,1.9599391024386644e-10,-9.70775742246276981
6.1,320,20,12,0.209899374928329782,1.67534816252892347e-10,-9.77589492632702497
6.1,320,20,12,0.22258863724522929,1.17994111529216176e-10,-9.92813966552589761
6.1,320,20,12,0.235258695958239026,4.44278376657225682e-11,-10.3523448236643155
6.1,320,20,12,0.247907003236090295,5.55099004327875944e-11,-10.2556295516544429
6.1,320,20,12,0.260531003698736273,1.83258169849288708e-10,-9.73693665493309175
6.1,320,20,12,0.273128135178817752,3.38990181173891997e-10,-9.46981288092303553
6.1,320,20,12,0.285695829487302857,5.2120241590208686e-10,-9.28299357989246624
6.1,320,20,12,0.298231513183027,7.26251021216115085e-10,-9.13891324391904928
6.1,320,20,12,0.310732608345857634,9.47835357456434572e-10,-9.02326709468513714
6.1,320,20,12,0.323196533353206856,1.17642943271448921e-9,-8.9294341185532813
6.1,320,20,12,0.335620703659613431,1.39866287509123324e-9,-8.85428695250690319
6.1,320,20,12,0.348002532579114497,1.59665406629359732e-9,-8.7967891686291619
6.1,320,20,12,0.360339432070125938,1.74729907885204197e-9,-8.75763275204156415
6.1,320,20,12,0.372628813522549335,1.82152111036344481e-9,-8.73956579117406732
6.1,320,20,12,0.38486808854682231,1.78348617752395198e-9,-8.74873025220638766
6.1,320,20,12,0.39705466976462825,1.58979190491888547e-9,-8.7986597187361199
6.1,320,20,12,0.409185971600980505,1.18863730225459727e-9,-8.92495064467419855
6.1,320,20,12,0.421259411077395518,5.18982451913679028e-10,-9.28484732647890016
6.1,320,20,12,0.433272408605868718,4.90291991116829156e-10,-9.30954520086390808
6.1,320,20,12,0.445222388783366534,1.92121467047606203e-9,-8.71642410572947624
6.1,320,20,12,0.457106781186547524,3.86753112334900195e-9,-8.41256618269793087
6.1,320,20,12,0.468923021166425318,6.43547672135637888e-9,-8.19141927629868917
6.1,320,20,12,0.480668550642685951,9.74450196692195308e-9,-8.01124035239497767
6.1,320,20,12,0.492340818897372098,1.39279366751529298e-8,-7.8561132164523399
6.1,320,20,12,0.503937283367646772,1.91335792397561977e-8,-7.71820378069540475
6.1,320,20,12,0.515455410437349242,2.55241970111743533e-8,-7.5930479118894954
6.1,320,20,12,0.526892676227056188,3.32779238174830347e-8,-7.47784377681452667
6.1,320,20,12,0.538246567382361504,4.2588540843236597e-8,-7.37070723934833014
6.1,320,20,12,0.549514581860088655,5.36656274558297814e-8,-7.27030378852449231
6.1,320,20,12,0.560694229712150104,6.67345691381731903e-8,-7.17564913914499542
6.1,320,20,12,0.571783033866769028,8.20364104531830356e-8,-7.08599335067422641
6.1,320,20,12,0.582778530906779383,9.98275419297660149e-8,-7.00074962246079096
6.1,320,20,12,0.59367827184472128,1.20379210918934827e-7,-6.9194485077854069
6.1,320,20,12,0.604479822894449702,1.43976847816952871e-7,-6.8417073389723467
6.1,320,20,12,0.6151807662389757,1.70919200581734945e-7,-6.76720914711948631
6.1,320,20,12,0.625778700794260502,2.01517272168128934e-7,-6.69568772428300478
6.1,320,20,12,0.63627124296868428,2.36093057363489283e-7,-6.62691678375167664
6.1,320,20,12,0.646656027417912815,2.74978077500862766e-7,-6.56070192871488728
6.1,320,20,12,0.656930707794886849,3.18511713644439711e-7,-6.49687459134244981
6.1,320,20,12,0.667092957494660599,3.67039341059724111e-7,-6.43528738346055751
6.1,320,20,12,0.67714047039381768,4.20910270076151508e-7,-6.37581047747605297
6.1,320,20,12,0.687070961584194545,4.80475500797856693e-7,-6.31832875188629537
6.1,320,20,12,0.696882168100643573,5.46085301492682218e-7,-6.26273951283733498
6.1,320,20,12,0.706571849642569977,6.18086622862845186e-7,-6.20895065566350186
6.1,320,20,12,0.716137789288978919,6.96820362744599427e-7,-6.15687916669958709
6.1,320,20,12,0.725577794206771482,7.82618498069880852e-7,-6.1064498912746785
6.1,320,20,12,0.734889696352030556,8.75801103121287543e-7,-6.05759451212495478
6.1,320,20,12,0.744071353164040164,9.76673275194019881e-7,-6.01025069576085698
6.1,320,20,12,0.753120648251784331,1.08552199071637535e-6,-5.96436137409805783
6.1,320,20,12,0.76203549207267429,1.2026129166468048e-6,-5.91987413593180784
6.1,320,20,12,0.770813822603255586,1.32818720353446656e-6,-5.8767407083022196
6.1,320,20,12,0.779453606001649492,1.46245828797741795e-6,-5.83491651195318361
6.1,320,20,12,0.787952837261486145,1.60560873331583681e-6,-5.79436027827557738
6.1,320,20,12,0.796309540857089822,1.75778713823707915e-6,-5.75503371759340739
6.1,320,20,12,0.804521771379679956,1.91910514352769233e-6,-5.7169012305782505
6.1,320,20,12,0.812587614164354706,2.08963456747034047e-6,-5.6799296560934529
6.1,320,20,12,0.820505185907627213,2.26940470033970199e-6,-5.6440880499714044
6.1,320,20,12,0.828272635275288115,2.45839978809281331e-6,-5.60934749018664641
6.1,320,20,12,0.835888143500371346,2.65655673467156314e-6,-5.57568090465856034
6.1,320,20,12,0.843349924971003873,2.86376305133715846e-6,-5.54306291854081115
6.1,320,20,12,0.850656227807923637,3.07985508014109245e-6,-5.51146971836181614
6.1,320,20,12,0.857805334431453772,3.30461651701080853e-6,-5.48087893079529578
6.1,320,20,12,0.864795562117724942,3.53777725800086923e-6,-5.45126951418105331
6.1,320,20,12,0.871625263543941593,3.77901259004556899e-6,-5.42262166119803991
6.1,320,20,12,0.878292827322491869,4.02794274506359696e-6,-5.39491671132588367
6.1,320,20,12,0.884796678523705019,4.28413283352988403e-6,-5.36813707192639053
6.1,320,20,12,0.891135279187064249,4.54709317066759148e-6,-5.34226614694020618
6.1,320,20,12,0.897307128820687193,4.81628000525062594e-6,-5.31728827233156489
6.1,320,20,12,0.903310764888890428,5.09109665767301468e-6,-5.29318865753042193
6.1,320,20,12,0.909144763287658862,5.37089507046716885e-6,-5.26995333221996497
6.1,320,20,12,0.914807738807845174,5.65497777087169972e-6,-5.24756909790152019
6.1,320,20,12,0.920298345585929037,5.94260024139585356e-6,-5.22602348374064853
6.1,320,20,12,0.925615277542170343,6.23297369063785976e-6,-5.20530470625976049
6.1,320,20,12,0.930757268805995323,6.52526821292546037e-6,-5.18540163249550239
6.1,320,20,12,0.93572309412845907,6.8186163216959752e-6,-5.16630374628483285
6.1,320,20,12,0.94051156928163275,7.1121168379578587e-6,-5.14800111738323406
6.1,320,20,12,0.945121551444768567,7.40483911171285557e-6,-5.13048437315281785
6.1,320,20,12,0.949551939577100375,7.69582755090380725e-6,-5.11374467258796606
6.1,320,20,12,0.953801674777142757,7.98410642932296524e-6,-5.09777368247223787
6.1,320,20,12,0.957869740628356347,8.26868494200281325e-6,-5.08256355548312786
6.1,320,20,12,0.961755163531052138,8.5485624739474281e-6,-5.06810691008132773
6.1,320,20,12,0.965457013020412623,8.82273404567655193e-6,-5.05439681203881961
6.1,320,20,12,0.968974402070512677,9.09019589697341405e-6,-5.04142675747573892
6.1,320,20,12,0.972306487384228249,9.34995116847460441e-6,-5.02919065728977112
6.1,320,20,12,0.975452469668926119,9.60101563933644372e-6,-5.0176828228741272
6.1,320,20,12,0.97841159389783319,9.84242347817436816e-6,-5.00689795303108362
6.1,320,20,12,0.98118314955698907,1.00732329638132725e-5,-4.99683112199784823
6.1,320,20,12,0.983766470877690992,1.02925321321171776e-5,-4.98747776851027723
6.1,320,20,12,0.986160937054345446,1.04994443052917474e-5,-4.97883368583784946
6.1,320,20,12,0.988365972447646292,1.0693133460574847e-5,-4.97089501273041763
6.1,320,20,12,0.990381046773004499,1.08728093961462689e-5,-4.96365822522369986
6.1,320,20,12,0.9922056752741601,1.10377326533917334e-5,-4.95712012925633589
6.1,320,20,12,0.993839418881912408,1.11872191563381164e-5,-4.95127785405668611
6.1,320,20,12,0.995281884357909992,1.13206445311225627e-5,-4.94612884626246505
6.1,320,20,12,0.996532724423447467,1.14374480707499841e-5,-4.94167086474083334
6.1,320,20,12,0.997591637873221614,1.15371363131101646e-5,-4.93790197608077621
6.1,320,20,12,0.998458369674004929,1.16192862032427269e-5,-4.9348205507335192
6.1,320,20,12,0.999132711048200237,1.1683547814127922e-5,-4.93242525978041625
6.1,320,20,12,0.99961449954224559,1.17296466038131394e-5,-4.93071507231122984
6.1,320,20,12,0.999903619079844228,1.17573851904263111e-5,-4.92968925339904355
6.1,320,20,12,1.0,1.17666446305429208e-5,-4.92934736266123704
6.1,640,40,24,-1.0,2.99829038706114667e-12,-11.5231263076481885
6.1,640,40,24,-0.999999999927424863,2.99719630934218743e-12,-11.5232848108508315
6.1,640,40,24,-0.999999998838811799,2.99391636548698089e-12,-11.5237603357614436
6.1,640,40,24,-0.999999994121602773,2.98845741576789663e-12,-11.5245529282956783
6.1,640,40,24,-0.999999981421884123,2.98083086856414143e-12,-11.5256626650049796
6.1,640,40,24,-0.999999954644911122,2.97105264236870515e-12,-11.5270896531146463
6.1,640,40,24,-0.99999990595584229,2.95914311283553253e-12,-11.5288340305771893
6.1,640,40,24,-0.99999982578068338,2.94512704510280408e-12,-11.5308959661410456
6.1,640,40,24,-0.999999702807440941,2.92903351169338168e-12,-11.5332756594347355
6.1,640,40,24,-0.999999523987485351,2.91089579635699884e-12,-11.5359733410665673
6.1,640,40,24,-0.999999274537123171,2.89075128428030798e-12,-11.5389892727400131
6.1,640,40,24,-0.999998937939378668,2.86864133915010534e-12,-11.5423237473848993
6.1,640,40,24,-0.999998495945984319,2.84461116761162141e-12,-11.5459770893045772
6.1,640,40,24,-0.999997928579580106,2.81870967171739156e-12,-11.5499496543392566
6.1,640,40,24,-0.999997214136121368,2.7909892900126248e-12,-11.5542418300457088
6.1,640,40,24,-0.999996329187494973,2.76150582794990979e-12,-11.5588540358935665
6.1,640,40,24,-0.999995248584343545,2.73031827836929443e-12,-11.5637867234784689
6.1,640,40,24,-0.999993945459097455,2.69748863281903589e-12,-11.5690403767523248
6.1,640,40,24,-0.999992391229214279,2.66308168452744828e-12,-11.5746155122709879
6.1,640,40,24,-0.999990555600625378,2.62716482386711263e-12,-11.5805126794596639
6.1,640,40,24,-0.999988406571389274,2.58980782717911791e-12,-11.5867324608963936
6.1,640,40,24,-0.999985910435551434,2.55108263984686301e-12,-11.5932754726139809
6.1,640,40,24,-0.999983031787210076,2.51106315452618406e-12,-11.6001423644207629
6.1,640,40,24,-0.999979733524787591,2.46982498545112464e-12,-11.6073338202406445
6.1,640,40,24,-0.999975976855507145,2.42744523974251149e-12,-11.6148505584728516
6.1,640,40,24,-0.999971721300074,2.38400228664963788e-12,-11.6226933323718836
6.1,640,40,24,-0.999966924697561096,2.33957552565381984e-12,-11.6308629304481791
6.1,640,40,24,-0.999961543210498389,2.29424515435643542e-12,-11.6393601768900411
6.1,640,40,24,-0.999955531330165426,2.24809193706336768e-12,-11.6481859320073995
6.1,640,40,24,-0.999948841882086634,2.20119697496266e-12,-11.6573410926980277
6.1,640,40,24,-0.999941426031728757,2.15364147877279186e-12,-11.6668265929368633
6.1,640,40,24,-0.999933233290399863,2.10550654471545668e-12,-11.6766434042891253
6.1,640,40,24,-0.999924211521349333,2.05687293463925035e-12,-11.6867925364479576
6.1,640,40,24,-0.999914306946068205,2.007820861089467e-12,-11.6972750377973731
6.1,640,40,24,-0.99990346415078924,1.95842977808446778e-12,-11.708091996001319
6.1,640,40,24,-0.99989162609318605,1.9087781783210837e-12,-11.7192445386197261
6.1,640,40,24,-0.999878734109270609,1.85894339749049053e-12,-11.7307338337524619
6.1,640,40,24,-0.999864727920488454,1.80900142634222608e-12,-11.742561090712152
6.1,640,40,24,-0.999849545641010844,1.75902673108779261e-12,-11.7547275607268971
6.1,640,40,24,-0.999833123785223159,1.70909208268689414e-12,-11.7672345376739634
6.1,640,40,24,-0.99981539727540876,1.65926839550910401e-12,-11.7800833588455941
6.1,640,40,24,-0.999796299449627544,1.60962457581195263e-12,-11.7932754057481478
6.1,640,40,24,-0.999775762069788392,1.56022738042338124e-12,-11.8068121049358424
6.1,640,40,24,-0.999753715329914693,1.51114128596254257e-12,-11.8206949288804562
6.1,640,40,24,-0.999730087864602108,1.46242836887835826e-12,-11.8349253968784132
6.1,640,40,24,-0.999704806757667712,1.41414819653038027e-12,-11.8495050759967632
6.1,640,40,24,-0.999677797550989645,1.36635772948165885e-12,-11.8644355820596552
6.1,640,40,24,-0.999648984253536372,1.31911123511879732e-12,-11.8797185806769925
6.1,640,40,24,-0.999618289350584636,1.27246021266046934e-12,-11.8953557883170597
6.1,640,40,24,-0.999585633813125173,1.22645332956267456e-12,-11.9113489734250133
6.1,640,40,24,-0.999550937107455235,1.18113636927718803e-12,-11.9276999575892415
6.1,640,40,24,-0.999514117204956948,1.13655219026928022e-12,-11.9444106167577157
6.1,640,40,24,-0.999475090592060512,1.09274069615209588e-12,-11.9614828825065839
6.1,640,40,24,-0.999433772280391244,1.0497388167483129e-12,-11.9789187433633908
6.1,640,40,24,-0.999390075817099414,1.00758049984507332e-12,-11.9967202461874525
6.1,640,40,24,-0.999343913295371849,9.66296713365884184e-13,-12.0148894976100697
6.1,640,40,24,-0.999295195365124232,9.25915457643405772e-13,-12.0334286655374258
6.1,640,40,24,-0.999243831243873001,8.86461787439937681e-13,-12.0523399807191933
6.1,640,40,24,-0.999189728727785761,8.47957843328118463e-13,-12.0716257383860599
6.1,640,40,24,-0.999132794202909085,8.10422892012991123e-13,-12.0912882999595895
6.1,640,40,24,-0.999072932656572556,7.73873375148252037e-13,-12.1113300948380454
6.1,640,40,24,-0.999010047688967903,7.38322966174271957e-13,-12.1317536222620415
6.1,640,40,24,-0.998944041524902059,7.03782634683410369e-13,-12.1525614532641307
6.1,640,40,24,-0.998874815025722936,6.70260717799273702e-13,-12.1737562327067133
6.1,640,40,24,-0.998802267701416716,6.37762998040908265e-13,-12.1953406814129314
6.1,640,40,24,-0.99872629772287544,6.06292787130464648e-13,-12.2173175983955317
6.1,640,40,24,-0.998646801934333625,5.75851015193596823e-13,-12.2396898631890072
6.1,640,40,24,-0.998563675865972674,5.4643632479572216e-13,-12.2624604382906948
6.1,640,40,24,-0.998476813746691786,5.18045169254206412e-13,-12.2856323717168922
6.1,640,40,24,-0.998386108517044066,4.90671914666471188e-13,-12.3092087996804767
6.1,640,40,24,-0.998291451842336538,4.64308945096855585e-13,-12.3331929493969682
6.1,640,40,24,-0.998192734125892718,4.38946770370688332e-13,-12.3575881420264633
6.1,640,40,24,-0.9980898445224764,4.14574135932318026e-13,-12.3823977957594078
6.1,640,40,24,-0.997982670951875306,3.91178134234670404e-13,-12.4076254290547462
6.1,640,40,24,-0.997871100112643205,3.68744317141105105e-13,-12.4332746640396173
6.1,640,40,24,-0.997755017495999115,3.47256808835772321e-13,-12.4593492300804437
6.1,640,40,24,-0.997634307399882175,3.26698418756155637e-13,-12.4858529675360044
