example,N,lambda,m,x,error,log10_error
6.2,640,80,20,-0.286202966460832995,8.509193155107003e-18,-17.0701116179291816
6.2,640,80,20,-0.27946062150136464,2.32871035804346451e-17,-16.6328845250874399
6.2,640,80,20,-0.272691534795136598,4.20589948848311025e-17,-16.3761411101848228
6.2,640,80,20,-0.265896029960084405,6.46450939275517609e-17,-16.1894644291910315
6.2,640,80,20,-0.259074435442484077,9.04060144268577249e-17,-16.0438026763221029
6.2,640,80,20,-0.25222708449820413,1.1809390928771228e-16,-15.9277725006163632
6.2,640,80,20,-0.245354315173132314,1.45688927189378041e-16,-15.8365734547042158
6.2,640,80,20,-0.238456470282777644,1.702275135345048e-16,-15.7689702444246599
6.2,640,80,20,-0.231533897391048414,1.87632698808608254e-16,-15.7266914747273552
6.2,640,80,20,-0.224586948788207081,1.92561085626149492e-16,-15.7154314742488289
6.2,640,80,20,-0.217615981468003029,1.78286946729938372e-16,-15.7488804525098945
6.2,640,80,20,-0.210621357103984406,1.36650865568995832e-16,-15.8643876130701273
6.2,640,80,20,-0.203603442024990344,5.81088931959974885e-17,-16.2357573965186966
6.2,640,80,20,-0.19656260718982508,6.80715162048212587e-17,-16.1670345759408127
6.2,640,80,20,-0.189499228161115594,2.53410250467558659e-16,-15.5961758218461837
6.2,640,80,20,-0.182413685078354589,5.09534893208203592e-16,-15.2928260699325449
6.2,640,80,20,-0.175306362630130745,8.47132546827189288e-16,-15.072048632346984
6.2,640,80,20,-0.168177650025548377,1.27442307971717078e-15,-14.894686372091538
6.2,640,80,20,-0.161027940964838751,1.79502068733446861e-15,-14.7459305418804069
6.2,640,80,20,-0.153857633609165485,2.40502409251845545e-15,-14.6188805686891465
6.2,640,80,20,-0.146667130549626599,3.08914529106260096e-15,-14.5101616651453376
6.2,640,80,20,-0.139456838775455965,3.81565210263433643e-15,-14.4184312295638237
6.2,640,80,20,-0.132227169641427024,4.52986052992205531e-15,-14.3439151692935026
6.2,640,80,20,-0.12497853883446181,5.14586866450727015e-15,-14.2885413022701815
6.2,640,80,20,-0.117711366339448484,5.53617420221946255e-15,-14.2567902527506578
6.2,640,80,20,-0.110426076404270722,5.5187621342206006e-15,-14.2581583241847198
6.2,640,80,20,-0.103123097504052438,4.84118745174071721e-15,-14.3150481010648519
6.2,640,80,20,-0.0958028623046215253,3.16110933358801781e-15,-14.5001604829162557
6.2,640,80,20,-0.0884658076251963939,2.26578744910731722e-17,-16.6447808332234655
6.2,640,80,20,-0.0811123744002992728,5.17206843101136039e-15,-14.2863357376559092
6.2,640,80,20,-0.073743007640900383,1.31971668828829297e-14,-13.8795192914601061
6.2,640,80,20,-0.0663581563947972379,2.50436476853200094e-14,-13.6013024145098915
6.2,640,80,20,-0.0589582737062334818,4.19677024882520552e-14,-13.3770848054843834
6.2,640,80,20,-0.0515438165747618237,6.55476389166068358e-14,-13.1834429473599647
6.2,640,80,20,-0.0441152459133557746,9.7750720685472006e-14,-13.0098800320029919
6.2,640,80,20,-0.0366730265057750439,1.41011287135710948e-13,-12.8507461231987722
6.2,640,80,20,-0.0292176269631895995,1.98321669589263706e-13,-12.7026298300767006
6.2,640,80,20,-0.0217495196800675412,2.73337574884501603e-13,-12.5633006630628678
6.2,640,80,20,-0.0142691807893320868,3.70499768803989722e-13,-12.4312120586891951
6.2,640,80,20,-0.00677709011679311031,4.95174063762156816e-13,-12.3052421108780103
6.2,640,80,20,7.262688651411763e-4,6.53811795900612393e-13,-12.1845472482580484
6.2,640,80,20,0.00824040908446666962,8.54133166367440251e-13,-12.0684744139597445
6.2,640,80,20,0.015764839917294073,1.1053360196500902e-12,-11.9565056773669454
6.2,640,80,20,0.0232990672362618305,1.41833283789088578e-12,-11.8482218420038445
6.2,640,80,20,0.0308425934596451388,1.80601894351832094e-12,-11.7432776986391646
6.2,640,80,20,0.0383949176011547377,2.28357512252470653e-12,-11.6413846968832099
6.2,640,80,20,0.0459555353204190426,2.86880810642266294e-12,-11.5422985005894578
6.2,640,80,20,0.053523938974143043,3.58253258128717126e-12,-11.4458098512282066
6.2,640,80,20,0.0610996176679372521,4.44899862615480231e-12,-11.3517377283615263
6.2,640,80,20,0.0686820573088098603,5.49636871907144757e-12,-11.2599241407070936
6.2,640,80,20,0.0762707406583151055,6.75724868576011099e-12,-11.1702300975222774
6.2,640,80,20,0.0838651473863507434,8.26927720156535462e-12,-11.0825324494668311
6.2,640,80,20,0.0914647541255973648,1.00757786902016678e-11,-10.9967213801457134
6.2,640,80,20,0.0990690345265921773,1.22264846909060114e-11,-10.9126983915976464
6.2,640,80,20,0.106677459313429737,1.47783289867231373e-11,-10.8303746696538169
6.2,640,80,20,0.114289496340081988,1.77963219985274675e-11,-10.7496697449267729
6.2,640,80,20,0.121904610647329838,2.13545101495407155e-11,-10.6705103863908175
6.2,640,80,20,0.129522264520298367,2.553702609092052e-11,-10.5928296798018012
6.2,640,80,20,0.137141917546587664,3.0439235847706472e-11,-10.5165662543748552
6.2,640,80,20,0.144763026674991115,3.61689890931129145e-11,-10.4416636294031048
6.2,640,80,20,0.152385046274792897,4.28479788848225324e-11,-10.3680696586852461
6.2,640,80,20,0.16000742819563628,5.06132172964160191e-11,-10.2957360553078884
6.2,640,80,20,0.167629621827954218,5.96186334471254051e-11,-10.224617982902087
6.2,640,80,20,0.175251074163953609,7.00368004703919578e-11,-10.1546737022486784
6.2,640,80,20,0.18287122985914447,8.20607979628475405e-11,-10.0858642642497239
6.2,640,80,20,0.190489531294405172,9.59062164168782982e-11,-10.0181532419633339
6.2,640,80,20,0.198105418638574748,1.11813310058404436e-10,-9.95150649572637672
6.2,640,80,20,0.205718329911563202,1.3004930438345202e-10,-9.88589196644570369
6.2,640,80,20,0.213327701047970601,1.50910864509059449e-10,-9.82127949298462528
6.2,640,80,20,0.220932965961205651,1.74726730222662121e-10,-9.75764065025357057
6.2,640,80,20,0.228533556608094343,2.01860523326024604e-10,-9.69494860516724114
6.2,640,80,20,0.236128903053969141,2.32713732521842648e-10,-9.63317798808203783
6.2,640,80,20,0.243718433538229084,2.6772888068026335e-10,-9.57230477769787084
6.2,640,80,20,0.251301574540361077,3.07392878845892547e-10,-9.51230619771381537
6.2,640,80,20,0.258877750846412542,3.52240570800706236e-10,-9.45316062378008832
6.2,640,80,20,0.26644638561590549,4.02858471382234304e-10,-9.39484749949945087
6.2,640,80,20,0.274006900449181995,4.59888701067297401e-10,-9.33734726040727155
6.2,640,80,20,0.281558715455170946,5.24033118567624155e-10,-9.28064126500739333
6.2,640,80,20,0.289101249319565855,5.9605765234338061e-10,-9.22471173206566442
6.2,640,80,20,0.296633919373403417,6.76796831022918152e-10,-9.169541683468563
6.2,640,80,20,0.30415614166203242,7.67158511721223682e-10,-9.11511489204404265
6.2,640,80,20,0.311667331014462518,8.68128804175426133e-10,-9.06141583381820738
6.2,640,80,20,0.31916690111308229,9.80777187463555668e-10,-9.00842964424686324
6.2,640,80,20,0.326654264563735931,1.10626181484336635e-9,-8.95614207801716597
6.2,640,80,20,0.334128832966147828,1.2458350009427711e-9,-8.90453947206295531
6.2,640,80,20,0.341590016984684195,1.40084888415422994e-9,-8.85360871147914615
6.2,640,80,20,0.34903722641944088,1.57276125563481388e-9,-8.8033371980567388
6.2,640,80,20,0.356469870277646345,1.76314154479479984e-9,-8.75371282119144924
6.2,640,80,20,0.363887356845368776,1.97367694957434685e-9,-8.70472393094634492
6.2,640,80,20,0.371289093759516207,2.20617869816453273e-9,-8.65635931307278664
6.2,640,80,20,0.378674488080118427,2.46258842713094434e-9,-8.60860816581491409
6.2,640,80,20,0.386042946362879445,2.74498465915094579e-9,-8.56146007834128786
6.2,640,80,20,0.393393874731989148,3.05558936178622343e-9,-8.51490501066346472
6.2,640,80,20,0.400726678953182763,3.39677456688743471e-9,-8.46893327491553393
6.2,640,80,20,0.408040764507036669,3.77106902837566801e-9,-8.42353551788123468
6.2,640,80,20,0.415335536662489025,4.18116489427452357e-9,-8.37870270466642441
6.2,640,80,20,0.422610400550573643,4.629924366986181e-9,-8.3344261034245607
6.2,640,80,20,0.429864761238355462,5.12038632392469642e-9,-8.29069727105165429
6.2,640,80,20,0.437098023803055935,5.6557728687504519e-9,-8.24750803977498451
6.2,640,80,20,0.444309593406356584,6.23949578160222563e-9,-8.20485050456685962
6.2,640,80,20,0.451498875368868932,6.8751628349093673e-9,-8.16271701132095379
6.2,640,80,20,0.458665275244758964,7.56658393959815682e-9,-8.12110014573434952
6.2,640,80,20,0.465808198896514238,8.31777708479615512e-9,-8.07999272284343536
6.2,640,80,20,0.472927052569841706,9.13297403249917833e-9,-8.03938777716631961
6.2,640,80,20,0.48002124296868428,1.00166257271107378e-8,-7.99927855340848141
6.2,640,80,20,0.48709017733034413,1.09734073783069549e-8,-7.95965849769203992
6.2,640,80,20,0.49413326350070066,1.20082231743348538e-8,-7.92052124927232623
6.2,640,80,20,0.501149910009511085,1.3126210581632456e-8,-7.88186063270842922
6.2,640,80,20,0.508139526145781498,1.43327441855791955e-8,-7.84367065045709094
6.2,640,80,20,0.515101522033196263,1.5633439026258758e-8,-7.80594547586177809
6.2,640,80,20,0.522035308705593583,1.70341533823573068e-8,-7.76867944651098213
6.2,640,80,20,0.528940298182475028,1.85409909557417746e-8,-7.73186705794182327
6.2,640,80,20,0.535815903544536807,2.01603024088787377e-8,-7.69550295766687509
6.2,640,80,20,0.542661539009210536,2.18986862070772098e-8,-7.65958193950380444
6.2,640,80,20,0.549476620006201241,2.37629887175808664e-8,-7.62409893818895223
6.2,640,80,20,0.556260563253010322,2.57603035178084821e-8,-7.58904902425737978
6.2,640,80,20,0.563012786830431172,2.7897969865556803e-8,-7.55442739917318377
6.2,640,80,20,0.569732710258005154,3.01835702847479249e-8,-7.52022939069505484
6.2,640,80,20,0.576419754569425624,3.26249272213328623e-8,-7.48645044846312753
6.2,640,80,20,0.583073342387877661,3.52300987252627224e-8,-7.45308613979415491
6.2,640,80,20,0.589692898001301195,3.8007373116015987e-8,-7.42013214567294555
6.2,640,80,20,0.596277847437565192,4.09652625910309224e-8,-7.38758425692883256
6.2,640,80,20,0.602827618539540558,4.41124957385408608e-8,-7.35543837058671008
6.2,640,80,20,0.609341641040059453,4.74580089187504336e-8,-7.32369048638287804
6.2,640,80,20,0.615819346636748667,5.10109364800247628e-8,-7.29233670343658635
6.2,640,80,20,0.62226016906672475,5.47805997797915767e-8,-7.26137321706877044
6.2,640,80,20,0.628663544181138589,5.87764949831770509e-8,-7.23079631576002442
6.2,640,80,20,0.63502891001955712,6.30082796160071096e-8,-7.20060237824037145
6.2,640,80,20,0.641355706884169907,6.74857578527024383e-8,-7.17078787070386541
6.2,640,80,20,0.647643377413808297,7.22188645237713111e-8,-7.14134934414149778
6.2,640,80,20,0.653891366657764915,7.7217647832051488e-8,-7.11228343178629149
6.2,640,80,20,0.660099122149401264,8.2492250771561042e-8,-7.08358684666484147
6.2,640,80,20,0.666266093979531212,8.80528912477763534e-8,-7.05525637924991319
6.2,640,80,20,0.672391734869568192,9.3909840903350153e-8,-7.02728889520903661
6.2,640,80,20,0.67847550024442395,1.00073402658698068e-7,-6.99968133324433678
6.2,640,80,20,0.684516848305146719,1.06553886982501477e-7,-6.97243070301912473
6.2,640,80,20,0.690515240101286724,1.133615869129787e-7,-6.94553408316703542
6.2,640,80,20,0.696470139602976943,1.20506751856744909e-7,-6.91898861937974499
6.2,640,80,20,0.702381013772717122,1.27999560198191399e-7,-6.89279152256952809
6.2,640,80,20,0.70824733263684903,1.35850090758542881e-7,-6.86694006710312986
6.2,640,80,20,0.714068569356711035,1.44068293150071837e-7,-6.8414315891036264
6.2,640,80,20,0.719844200299460074,1.5266395707733465e-7,-6.81626348481713415
6.2,640,80,20,0.725573705108549178,1.61646680643716913e-7,-6.79143320904140289
6.2,640,80,20,0.731256566773848736,1.71025837728005318e-7,-6.76693827361349023
6.2,640,80,20,0.73689227170139973,1.80810544502110269e-7,-6.74277624595386832
6.2,640,80,20,0.742480309782787253,1.91009625167414989e-7,-6.7189447476644568
6.2,640,80,20,0.748020174464122637,2.0163157699349099e-7,-6.69544145317821003
6.2,640,80,20,0.753511362814622606,2.12684534749062959e-7,-6.67226408845801292
6.2,640,80,20,0.758953375594773914,2.24176234621094751e-7,-6.64941042974275766
6.2,640,80,20,0.764345717324071991,2.36113977723668004e-7,-6.62687830233858497
6.2,640,80,20,0.769687896348322183,2.48504593303901701e-7,-6.60466557945337765
6.2,640,80,20,0.774979424906492239,2.61354401757480383e-7,-6.5827701810726927
6.2,640,80,20,0.780219819197104766,2.74669177571386648e-7,-6.56119007287541018
6.2,640,80,20,0.785408599444158439,2.88454112316136192e-7,-6.53992326518746455
6.2,640,80,20,0.790545289962566824,3.02713777814157975e-7,-6.51896781197210556
6.2,640,80,20,0.795629419223103758,3.1745208961491555e-7,-6.49832180985521329
6.2,640,80,20,0.800660519916844292,3.32672270910897023e-7,-6.47798339718426472
6.2,640,80,20,0.805638129019090279,3.48376817031680102e-7,-6.4579507531196177
6.2,640,80,20,0.810561787852769795,3.64567460655876591e-7,-6.43822209675684316
6.2,640,80,20,0.815431042151299626,3.81245137882850158e-7,-6.41879568627889759
6.2,640,80,20,0.820245442120900162,3.98409955307656809e-7,-6.39966981813698553
6.2,640,80,20,0.825004542502352137,4.16061158243655752e-7,-6.38084282625901675
6.2,640,80,20,0.829707902632184698,4.34197100237657867e-7,-6.3623130812846141
6.2,640,80,20,0.834355086503284427,4.52815214022300661e-7,-6.34407898982567745
6.2,640,80,20,0.838945662824915004,4.71911984049545989e-7,-6.32613899375155488
6.2,640,80,20,0.843479205082137289,4.91482920747775798e-7,-6.30849156949791665
6.2,640,80,20,0.847955291594619728,5.11522536642900668e-7,-6.2911352273984688
6.2,640,80,20,0.852373505574829048,5.32024324481187691e-7,-6.27406851103868253
6.2,640,80,20,0.856733435185591328,5.5298073748815285e-7,-6.25728999663075324
6.2,640,80,20,0.861034673597013646,5.74383171893846617e-7,-6.24079829240903816
6.2,640,80,20,0.865276819042756564,5.96221951850190812e-7,-6.22459203804525546
6.2,640,80,20,0.86945947487564788,6.18486316860704386e-7,-6.2086699040827596
6.2,640,80,20,0.873582249622628118,6.41164411836993183e-7,-6.19303059138923793
6.2,640,80,20,0.877644757039018392,6.64243279889785153e-7,-6.17767283062720271
6.2,640,80,20,0.881646616162101352,6.87708857955082077e-7,-6.16259538174167994
6.2,640,80,20,0.885587451364006067,7.11545975348189628e-7,-6.14779703346452255
6.2,640,80,20,0.889466892403887774,7.35738355330000544e-7,-6.1332766028348005
6.2,640,80,20,0.893284574479393584,7.60268619760965283e-7,-6.11903293473474386
6.2,640,80,20,0.897040138277405316,7.85118296908718554e-7,-6.10506490144073759
6.2,640,80,20,0.900733230024050774,8.10267832465369361e-7,-6.09137140218888831
6.2,640,80,20,0.904363501533974897,8.35696603820040654e-7,-6.07795136275470354
6.2,640,80,20,0.907930610258862326,8.61382937621399312e-7,-6.06480373504644401
6.2,640,80,20,0.911434219335203072,8.87304130653687632e-7,-6.05192749671172767
6.2,640,80,20,0.914873997631293094,9.13436474038196261e-7,-6.0393216507569823
6.2,640,80,20,0.918249619793461696,9.39755280760250466e-7,-6.02698522517936053
6.2,640,80,20,0.921560766291517841,9.66234916509663916e-7,-6.01491727261074724
6.2,640,80,20,0.924807123463407538,9.92848833810296219e-7,-6.00311686997350503
6.2,640,80,20,0.927988383559074651,1.01956960940188332e-6,-5.99158311814761817
6.2,640,80,20,0.931104244783517589,1.04636898482474647e-6,-5.9803151416489099
6.2,640,80,20,0.934154411339034453,1.07321791014538014e-6,-5.96931208831802132
6.2,640,80,20,0.937138593466649403,1.10008659074832685e-6,-5.95857312901985342
6.2,640,80,20,0.940056507486713085,1.12694453710722465e-6,-5.94809745735318615
6.2,640,80,20,0.942907875838670157,1.15376061743551654e-6,-5.93788428937020052
6.2,640,80,20,0.945692427119987045,1.18050311310509829e-6,-5.92793286330564125
6.2,640,80,20,0.948409896124233238,1.20713977670920948e-6,-5.91824243931536851
6.2,640,80,20,0.951060023878309552,1.23363789263419754e-6,-5.90881229922405786
6.2,640,80,20,0.953642557678816954,1.25996433999346432e-6,-5.8996417462818179
6.2,640,80,20,0.956157251127559673,1.28608565776599273e-6,-5.89073010492950464
6.2,640,80,20,0.958603864166176469,1.31196811197140342e-6,-5.88207672057252147
6.2,640,80,20,0.96098216310989411,1.3375777647035594e-6,-5.87368095936290216
6.2,640,80,20,0.963291920680397199,1.36288054483537189e-6,-5.86554220798948363
6.2,640,80,20,0.96553291603780871,1.3878423201987125e-6,-5.85765987347598318
6.2,640,80,20,0.967704934811775695,1.41242897103525135e-6,-5.85003338298680344
6.2,640,80,20,0.969807769131654804,1.4366064645066618e-6,-5.84266218364039576
6.2,640,80,20,0.971841217655792397,1.46034093004600251e-6,-5.83554574233002057
6.2,640,80,20,0.973805085599894199,1.48359873532624296e-6,-5.82868354555175059
6.2,640,80,20,0.975699184764479593,1.50634656261687557e-6,-5.82207509923956972
6.2,640,80,20,0.977523333561415801,1.52855148529538682e-6,-5.81571992860742733
6.2,640,80,20,0.979277357039527386,1.55018104427706906e-6,-5.80961757799811437
6.2,640,80,20,0.980961086909276622,1.57120332412426733e-6,-5.80376761073883423
6.2,640,80,20,0.982574361566510485,1.59158702859469184e-6,-5.79816960900334716
6.2,640,80,20,0.98411702611527015,1.61130155538790129e-6,-5.79282317368057372
6.2,640,80,20,0.985588932389659053,1.63031706984948697e-6,-5.78772792424954793
6.2,640,80,20,0.98698993897476573,1.64860457739386854e-6,-5.78288349866061717
6.2,640,80,20,0.988319911226637817,1.66613599440895225e-6,-5.77828955322279093
6.2,640,80,20,0.989578721291303756,1.68288421740919866e-6,-5.77394576249714634
6.2,640,80,20,0.990766248122838913,1.6988231902078933e-6,-5.76985181919620334
6.2,640,80,20,0.991882377500472977,1.71392796888459759e-6,-5.76600743408918792
6.2,640,80,20,0.992927002044735691,1.72817478432986493e-6,-5.7624123359131065
6.2,640,80,20,0.993900021232638106,1.74154110215631568e-6,-5.75906627128955989
6.2,640,80,20,0.994801341411886739,1.75400567977305182e-6,-5.75596900464722967
6.2,640,80,20,0.995630875814128164,1.76554862042912723e-6,-5.75312031814997494
6.2,640,80,20,0.996388544567221761,1.77615142404134087e-6,-5.75052001163048186
6.2,640,80,20,0.997074274706538474,1.78579703463194908e-6,-5.74816790252941303
6.2,640,80,20,0.997688000185283636,1.7944698842129602e-6,-5.74606382584000825
6.2,640,80,20,0.998229661883842069,1.80215593296543453e-6,-5.74420763405809261
6.2,640,80,20,0.998699207618143844,1.80884270557461666e-6,-5.74259919713745231
6.2,640,80,20,0.999096592147049242,1.81451932359472569e-6,-5.74123840245054289
6.2,640,80,20,0.999421777178751647,1.81917653373076592e-6,-5.74012515475449871
6.2,640,80,20,0.999674731376197254,1.82280673193874052e-6,-5.73925937616241703
6.2,640,80,20,0.999855430361520663,1.82540398326009366e-6,-5.73864100611989384
6.2,640,80,20,0.999963856719495573,1.82696403732101134e-6,-5.73827000138679309
6.2,640,80,20,1.0,1.827484339442314e-6,-5.73814633602423501
